;idPedido;descTipoItem;descItem
3147;330;queijo 1;mussarela
3148;330;queijo 2;catupiry
3149;331;bebida;cerveja
3150;331;borda;borda tradicional
3151;331;ingrediente 1;cebola
3152;331;ingrediente 2;tomate
3153;331;ingrediente 3;cebola
3154;331;ingrediente 4;cogumelos
3155;331;ingrediente 5;bacon
3156;331;massa;massa tradicional
3157;331;queijo 1;gorgonzola
3158;331;queijo 2;mussarela
3159;332;bebida;suco de laranja
3160;332;borda;catupiry
3161;332;ingrediente 1;calabresa
3162;332;ingrediente 2;bacon
3163;332;ingrediente 3;cebola
3164;332;ingrediente 4;palmito
3165;332;ingrediente 5;pepperoni
3166;332;massa;massa tradicional
3167;332;queijo 1;mussarela
3168;332;queijo 2;catupiry
3169;333;bebida;água com gás
3170;333;borda;catupiry
3171;333;ingrediente 1;presunto
3172;333;ingrediente 2;cogumelos
3173;333;ingrediente 3;cebola
3174;333;massa;massa fina
3175;333;queijo 1;mussarela
3176;334;bebida;suco de laranja
3177;334;borda;cream cheese
3178;334;ingrediente 1;cebola
3179;334;ingrediente 2;brócolis
3180;334;ingrediente 3;palmito
3181;334;ingrediente 4;alho-poró
3182;334;ingrediente 5;carne seca
3183;334;massa;massa tradicional
3184;334;queijo 1;mussarela
3185;334;queijo 2;gorgonzola
3186;335;bebida;vinho tinto
3187;335;borda;cheddar
3188;335;ingrediente 1;bacon
3189;335;ingrediente 2;espinafre
3190;335;ingrediente 3;cebola
3191;335;ingrediente 4;cogumelos
3192;335;ingrediente 5;brócolis
3193;335;massa;massa integral
3194;335;queijo 1;cheddar
3195;335;queijo 2;catupiry
3196;336;bebida;refrigerante
3197;336;borda;borda tradicional
3198;336;ingrediente 1;alho
3199;336;ingrediente 2;azeitona
3200;336;ingrediente 3;brócolis
3201;336;ingrediente 4;tomate seco
3202;336;massa;massa tradicional
3203;336;queijo 1;mussarela
3204;336;queijo 2;parmesão
3205;337;bebida;refrigerante
3206;337;borda;catupiry
3207;337;ingrediente 1;frango
3208;337;ingrediente 2;azeitona
3209;337;ingrediente 3;cebola
3210;337;ingrediente 4;milho
3211;337;massa;massa tradicional
3212;337;queijo 1;mussarela
3213;337;queijo 2;catupiry
3214;338;bebida;refrigerante
3215;338;borda;catupiry
3216;338;ingrediente 1;tomate
3217;338;ingrediente 3;cogumelos
3218;338;ingrediente 4;rúcula
3219;338;ingrediente 5;salsinha
3220;338;massa;massa grossa
3221;338;queijo 1;queijo brie
3222;338;queijo 2;provolone
3223;339;bebida;suco de laranja
3224;339;borda;catupiry
3225;339;ingrediente 1;cebola
3226;339;ingrediente 2;carne moída
3227;339;ingrediente 3;azeite de oliva
3228;339;ingrediente 4;azeitona
3229;339;ingrediente 5;tomate
3230;339;massa;massa tradicional
3231;339;queijo 1;mussarela
3232;339;queijo 2;catupiry
3233;340;bebida;limonada
3234;340;borda;cheddar
3235;340;ingrediente 1;alho
3236;340;ingrediente 2;azeitona
3237;340;ingrediente 3;tomate
3238;340;ingrediente 4;cebola
3239;340;ingrediente 5;cogumelos
3240;340;massa;massa integral
3241;341;bebida;água com gás
3242;341;borda;catupiry
3243;341;ingrediente 1;tomate seco
3244;341;ingrediente 2;cebola
3245;341;ingrediente 3;brócolis
3246;341;ingrediente 4;cogumelos
3247;341;ingrediente 5;pepperoni
3248;341;massa;massa tradicional
3249;341;queijo 1;mussarela
3250;341;queijo 2;gorgonzola
3251;342;bebida;refrigerante
3252;342;borda;catupiry
3253;342;ingrediente 1;tomate
3254;342;ingrediente 2;frango
3255;342;ingrediente 3;cebola
3256;342;ingrediente 4;pepperoni
3257;342;ingrediente 5;palmito
3258;342;massa;massa tradicional
3259;342;queijo 1;mussarela
3260;342;queijo 2;catupiry
3261;343;bebida;chá gelado
3262;343;borda;borda tradicional
3263;343;ingrediente 1;abobrinha
3264;343;ingrediente 2;cogumelos
3265;343;ingrediente 3;cebola
3266;343;ingrediente 4;tomate seco
3267;343;ingrediente 5;atum
3268;343;massa;massa fina
3269;343;queijo 1;gorgonzola
3270;343;queijo 2;parmesão
3271;344;bebida;refrigerante
3272;344;borda;borda tradicional
3273;344;ingrediente 1;pepperoni
3274;344;ingrediente 2;cebola
3275;344;ingrediente 3;bacon
3276;344;ingrediente 4;palmito
3277;344;ingrediente 5;tomate seco
3278;344;massa;massa tradicional
3279;344;queijo 1;gorgonzola
3280;344;queijo 2;parmesão
3281;345;bebida;água com gás
3282;345;borda;borda tradicional
3283;345;ingrediente 1;azeitona
3284;345;ingrediente 2;calabresa
3285;345;ingrediente 3;bacon
3286;345;ingrediente 4;pimenta calabresa
3287;345;ingrediente 5;cebola
3288;345;massa;massa fina
3289;345;queijo 1;mussarela
3290;345;queijo 2;gorgonzola
3291;346;bebida;refrigerante
3292;346;borda;catupiry
3293;346;ingrediente 1;calabresa
3294;346;ingrediente 2;cebola
3295;346;ingrediente 3;ovo
3296;346;massa;massa tradicional
3297;346;queijo 1;mussarela
3298;346;queijo 2;gorgonzola
3299;347;bebida;suco de maracujá
3300;347;borda;catupiry
3301;347;ingrediente 1;cogumelos
3302;347;ingrediente 2;bacon
3303;347;ingrediente 3;nozes
3304;347;ingrediente 4;alho-poró
3305;347;ingrediente 5;brócolis
3306;347;massa;massa fina
3307;347;queijo 1;gorgonzola
3308;347;queijo 2;provolone
3309;348;bebida;refrigerante
3310;348;borda;borda tradicional
3311;348;ingrediente 1;tomate
3312;348;ingrediente 2;pimentão assado
3313;348;ingrediente 3;azeitona
3314;348;ingrediente 4;queijo cheddar
3315;348;ingrediente 5;pepperoni
3316;348;massa;massa tradicional
3317;348;queijo 1;mussarela
3318;349;bebida;vinho tinto
3319;349;borda;borda tradicional
3320;349;ingrediente 1;tomate
3321;349;massa;massa fina
3322;349;queijo 1;gorgonzola
3323;349;queijo 2;provolone
3324;350;bebida;refrigerante
3325;350;borda;catupiry
3326;350;ingrediente 1;brócolis
3327;350;ingrediente 2;linguiça calabresa defumada
3328;350;ingrediente 3;rúcula
3329;350;ingrediente 4;bacon
3330;350;ingrediente 5;frango
3331;350;massa;massa fina
3332;350;queijo 1;mussarela
3333;350;queijo 2;gorgonzola
3334;351;bebida;refrigerante
3335;351;borda;catupiry
3336;351;ingrediente 1;tomate
3337;351;ingrediente 2;azeitona
3338;351;ingrediente 3;palmito
3339;351;ingrediente 4;bacon
3340;351;ingrediente 5;calabresa
3341;351;massa;massa fina
3342;351;queijo 1;provolone
3343;351;queijo 2;mussarela
3344;352;bebida;refrigerante
3345;352;borda;cream cheese
3346;352;ingrediente 1;carne moída
3347;352;ingrediente 2;tomate
3348;352;ingrediente 3;pimentão
3349;352;ingrediente 4;cogumelos
3350;352;ingrediente 5;linguiça calabresa defumada
3351;352;massa;massa fina
3352;352;queijo 1;mussarela
3353;352;queijo 2;parmesão
3354;353;bebida;água com gás
3355;353;borda;cream cheese
3356;353;ingrediente 1;pepperoni
3357;353;ingrediente 2;cebola
3358;353;ingrediente 3;alho
3359;353;ingrediente 4;tomate
3360;353;ingrediente 5;azeite de oliva
3361;353;massa;massa tradicional
3362;353;queijo 1;parmesão
3363;353;queijo 2;cheddar
3364;354;bebida;refrigerante
3365;354;borda;catupiry
3366;354;ingrediente 1;calabresa
3367;354;ingrediente 2;cebola
3368;354;ingrediente 3;tomate
3369;354;ingrediente 4;milho
3370;354;ingrediente 5;pimenta calabresa
3371;354;massa;massa tradicional
3372;354;queijo 1;catupiry
3373;355;bebida;vinho tinto
3374;355;borda;borda tradicional
3375;355;ingrediente 1;presunto
3376;355;ingrediente 2;azeitona
3377;355;ingrediente 3;calabresa
3378;355;ingrediente 4;orégano
3379;355;ingrediente 5;carne seca
3380;355;massa;massa tradicional
3381;355;queijo 1;mussarela
3382;356;bebida;suco de maracujá
3383;356;borda;catupiry
3384;356;ingrediente 1;pimentão
3385;356;ingrediente 2;orégano
3386;356;ingrediente 3;milho
3387;356;ingrediente 4;calabresa
3388;356;ingrediente 5;cebolinha
3389;356;massa;massa tradicional
3390;356;queijo 1;mussarela
3391;356;queijo 2;parmesão
3392;357;bebida;vinho tinto
3393;357;borda;cheddar
3394;357;ingrediente 1;cogumelos
3395;357;ingrediente 2;azeite de oliva
3396;357;ingrediente 3;orégano
3397;357;ingrediente 4;queijo roquefort
3398;357;ingrediente 5;queijo gouda
3399;357;massa;massa fina
3400;357;queijo 1;mussarela
3401;357;queijo 2;provolone
3402;358;bebida;refrigerante
3403;358;borda;catupiry
3404;358;ingrediente 1;pepperoni
3405;358;ingrediente 2;tomate
3406;358;ingrediente 3;rúcula
3407;358;ingrediente 4;carne seca
3408;358;ingrediente 5;cebola
3409;358;massa;massa tradicional
3410;358;queijo 1;mussarela
3411;358;queijo 2;parmesão
3412;359;bebida;refrigerante
3413;359;borda;catupiry
3414;359;ingrediente 1;atum
3415;359;ingrediente 2;cebola
3416;359;ingrediente 3;azeitona
3417;359;massa;massa fina
3418;359;queijo 1;gorgonzola
3419;359;queijo 2;mussarela
3420;360;bebida;refrigerante
3421;360;borda;borda tradicional
3422;360;ingrediente 1;bacon
3423;360;ingrediente 2;azeitona
3424;360;ingrediente 3;calabresa
3425;360;ingrediente 4;pimenta calabresa
3426;360;ingrediente 5;alho
3427;360;massa;massa tradicional
3428;360;queijo 1;catupiry
3429;360;queijo 2;mussarela
3430;361;bebida;suco de maracujá
3431;361;borda;catupiry
3432;361;ingrediente 1;tomate
3433;361;ingrediente 2;anchova
3434;361;ingrediente 3;alcaparra
3435;361;ingrediente 4;azeite de oliva
3436;361;ingrediente 5;pepperoni
3437;361;massa;massa tradicional
3438;361;queijo 1;mussarela
3439;361;queijo 2;gorgonzola
3440;362;bebida;refrigerante
3441;362;borda;catupiry
3442;362;ingrediente 1;bacon
3443;362;ingrediente 2;anchova em conserva
3444;362;ingrediente 3;azeite de oliva
3445;362;ingrediente 4;cogumelos
3446;362;ingrediente 5;queijo de cabra
3447;362;massa;massa tradicional
3448;362;queijo 1;mussarela
3449;362;queijo 2;cheddar
3450;363;bebida;refrigerante
3451;363;borda;catupiry
3452;363;ingrediente 1;calabresa
3453;363;ingrediente 2;alho
3454;363;ingrediente 3;frango
3455;363;ingrediente 4;milho
3456;363;ingrediente 5;azeite de oliva
3457;363;massa;massa tradicional
3458;363;queijo 1;mussarela
3459;363;queijo 2;parmesão
3460;364;bebida;refrigerante
3461;364;borda;borda tradicional
3462;364;ingrediente 1;pepperoni
3463;364;ingrediente 2;bacon
3464;364;ingrediente 3;cebola
3465;364;massa;massa tradicional
3466;364;queijo 1;mussarela
3467;365;bebida;cerveja
3468;365;borda;borda tradicional
3469;365;ingrediente 1;pepperoni
3470;365;ingrediente 2;queijo gouda
3471;365;ingrediente 3;tomate
3472;365;ingrediente 4;azeitona
3473;365;ingrediente 5;pimenta biquinho
3474;365;massa;massa tradicional
3475;365;queijo 1;parmesão
3476;365;queijo 2;gorgonzola
3477;366;bebida;água com gás
3478;366;borda;borda tradicional
3479;366;ingrediente 1;tomate
3480;366;ingrediente 2;cebola
3481;366;ingrediente 3;pepperoni
3482;366;ingrediente 4;calabresa
3483;366;ingrediente 5;pimenta calabresa
3484;366;massa;massa fina
3485;366;queijo 1;mussarela
3486;366;queijo 2;parmesão
3487;367;bebida;cerveja
3488;367;borda;borda tradicional
3489;367;ingrediente 1;palmito
3490;367;ingrediente 2;tomate
3491;367;ingrediente 3;milho
3492;367;ingrediente 4;bacon
3493;367;ingrediente 5;frango
3494;367;massa;massa fina
3495;367;queijo 1;mussarela
3496;367;queijo 2;parmesão
3497;368;bebida;refrigerante
3498;368;borda;cream cheese
3499;368;ingrediente 1;azeitona
3500;368;ingrediente 2;presunto
3501;368;ingrediente 3;bacon
3502;368;ingrediente 4;calabresa
3503;368;ingrediente 5;cebola
3504;368;massa;massa grossa
3505;368;queijo 1;mussarela
3506;368;queijo 2;gorgonzola
3507;369;bebida;refrigerante
3508;369;borda;catupiry
3509;369;ingrediente 1;pepperoni
3510;369;ingrediente 2;picles
3511;369;ingrediente 3;bacon
3512;369;ingrediente 4;frango
3513;369;ingrediente 5;carne seca
3514;369;massa;massa tradicional
3515;369;queijo 1;parmesão
3516;369;queijo 2;queijo brie
3517;370;bebida;vinho tinto
3518;370;borda;borda tradicional
3519;370;ingrediente 1;tomate
3520;370;ingrediente 2;calabresa
3521;370;ingrediente 3;cebola
3522;370;ingrediente 4;azeitona
3523;370;ingrediente 5;azeite de oliva
3524;370;massa;massa tradicional
3525;370;queijo 1;mussarela
3526;370;queijo 2;queijo feta
3527;371;bebida;suco de maracujá
3528;371;borda;catupiry
3529;371;ingrediente 1;frango
3530;371;ingrediente 2;orégano
3531;371;ingrediente 3;tomate
3532;371;ingrediente 4;bacon
3533;371;ingrediente 5;calabresa
3534;371;massa;massa tradicional
3535;371;queijo 1;mussarela
3536;371;queijo 2;provolone
3537;372;bebida;chá gelado
3538;372;borda;borda tradicional
3539;372;ingrediente 1;frango
3540;372;ingrediente 2;palmito
3541;372;ingrediente 3;orégano
3542;372;massa;massa grossa
3543;372;queijo 1;mussarela
3544;373;bebida;vinho tinto
3545;373;borda;borda tradicional
3546;373;ingrediente 1;tomate
3547;373;ingrediente 2;orégano
3548;373;ingrediente 3;frango
3549;373;ingrediente 4;palmito
3550;373;ingrediente 5;milho
3551;373;massa;massa fina
3552;373;queijo 1;mussarela
3553;373;queijo 2;queijo coalho
3554;374;bebida;suco de maracujá
3555;374;borda;borda tradicional
3556;374;ingrediente 1;tomate seco
3557;374;ingrediente 2;cebola caramelizada
3558;374;ingrediente 3;calabresa
3559;374;ingrediente 4;orégano
3560;374;ingrediente 5;brócolis
3561;374;massa;massa fina
3562;374;queijo 1;mussarela
3563;374;queijo 2;parmesão
3564;375;bebida;suco de uva
3565;375;borda;cheddar
3566;375;ingrediente 1;bacon
3567;375;ingrediente 2;frango
3568;375;ingrediente 3;cebola
3569;375;ingrediente 4;linguiça
3570;375;ingrediente 5;ovo
3571;375;massa;massa tradicional
3572;375;queijo 1;mussarela
3573;375;queijo 2;catupiry
3574;376;bebida;suco de abacaxi
3575;376;borda;borda tradicional
3576;376;ingrediente 1;alho
3577;376;ingrediente 2;atum
3578;376;ingrediente 3;tomate
3579;376;ingrediente 4;azeite de oliva
3580;376;ingrediente 5;bacon
3581;376;massa;massa tradicional
3582;376;queijo 1;mussarela
3583;376;queijo 2;parmesão
3584;377;bebida;suco de abacaxi
3585;377;borda;catupiry
3586;377;ingrediente 1;presunto
3587;377;ingrediente 2;pepperoni
3588;377;ingrediente 3;cebola
3589;377;ingrediente 4;azeitona
3590;377;ingrediente 5;tomate
3591;377;massa;massa tradicional
3592;377;queijo 1;mussarela
3593;377;queijo 2;cheddar
3594;378;bebida;suco de laranja
3595;378;borda;cheddar
3596;378;ingrediente 1;tomate
3597;378;ingrediente 2;brócolis
3598;378;ingrediente 3;pimenta calabresa
3599;378;ingrediente 4;alho
3600;378;ingrediente 5;bacon
3601;378;massa;massa fina
3602;378;queijo 1;mussarela
3603;378;queijo 2;parmesão
3604;379;bebida;vinho tinto
3605;379;borda;borda tradicional
3606;379;ingrediente 1;azeite de oliva
3607;379;ingrediente 2;tomate
3608;379;ingrediente 3;queijo de cabra
3609;379;ingrediente 4;rúcula
3610;379;massa;massa tradicional
3611;379;queijo 1;mussarela
3612;380;bebida;refrigerante
3613;380;borda;catupiry
3614;380;ingrediente 1;pepperoni
3615;380;ingrediente 2;azeitona
3616;380;ingrediente 3;pimentão
3617;380;ingrediente 4;alho-poró
3618;380;ingrediente 5;alho
3619;380;massa;massa tradicional
3620;380;queijo 1;mussarela
3621;381;bebida;suco de laranja
3622;381;borda;borda tradicional
3623;381;ingrediente 1;presunto
3624;381;ingrediente 2;cogumelos
3625;381;ingrediente 3;ovo
3626;381;ingrediente 4;cebola
3627;381;ingrediente 5;ervilha
3628;381;massa;massa tradicional
3629;381;queijo 1;mussarela
3630;381;queijo 2;catupiry
3631;382;bebida;vinho tinto
3632;382;borda;borda tradicional
3633;382;ingrediente 1;rúcula
3634;382;ingrediente 2;pepperoni
3635;382;ingrediente 3;azeitona
3636;382;ingrediente 4;azeite de oliva
3637;382;ingrediente 5;alho-poró
3638;382;massa;massa tradicional
3639;382;queijo 1;queijo brie
3640;382;queijo 2;mussarela
3641;383;bebida;cerveja
3642;383;borda;cream cheese
3643;383;ingrediente 1;azeitona
3644;383;ingrediente 2;calabresa
3645;383;ingrediente 3;cebola
3646;383;ingrediente 4;tomate
3647;383;ingrediente 5;cogumelos
3648;383;massa;massa fina
3649;383;queijo 1;mussarela
3650;383;queijo 2;provolone
3651;384;bebida;limonada
3652;384;borda;borda tradicional
3653;384;ingrediente 1;tomate
3654;384;ingrediente 2;anchova em conserva
3655;384;ingrediente 3;atum
3656;384;ingrediente 4;orégano
3657;384;ingrediente 5;azeitona
3658;384;massa;massa tradicional
3659;384;queijo 1;mussarela
3660;384;queijo 2;provolone
3661;385;bebida;chá gelado
3662;385;borda;catupiry
3663;385;ingrediente 1;pepperoni
3664;385;ingrediente 2;cebola
3665;385;ingrediente 3;ovo
3666;385;ingrediente 5;alho-poró
3667;385;massa;massa tradicional
3668;385;queijo 1;mussarela
3669;385;queijo 2;parmesão
3670;386;bebida;suco de maracujá
3671;386;borda;borda tradicional
3672;386;ingrediente 1;alho
3673;386;ingrediente 2;abacaxi
3674;386;ingrediente 3;frango
3675;386;ingrediente 4;pimenta calabresa
3676;386;ingrediente 5;pepperoni
3677;386;massa;massa integral
3678;386;queijo 1;mussarela
3679;386;queijo 2;provolone
3680;387;bebida;refrigerante
3681;387;borda;borda tradicional
3682;387;ingrediente 1;pepperoni
3683;387;ingrediente 2;linguiça calabresa defumada
3684;387;ingrediente 3;frango
3685;387;ingrediente 4;bacon
3686;387;ingrediente 5;presunto
3687;387;massa;massa tradicional
3688;387;queijo 1;mussarela
3689;387;queijo 2;catupiry
3690;388;bebida;cerveja
3691;388;borda;borda tradicional
3692;388;ingrediente 1;alho
3693;388;ingrediente 2;anchova
3694;388;ingrediente 3;azeite de oliva
3695;388;ingrediente 4;pimentão
3696;388;ingrediente 5;tomate
3697;388;massa;massa tradicional
3698;388;queijo 1;provolone
3699;388;queijo 2;provolone
3700;389;bebida;água com gás
3701;389;borda;catupiry
3702;389;ingrediente 1;frango
3703;389;ingrediente 2;presunto
3704;389;ingrediente 3;brócolis
3705;389;ingrediente 4;pimenta calabresa
3706;389;ingrediente 5;linguiça calabresa defumada
3707;389;massa;massa fina
3708;389;queijo 1;mussarela
3709;389;queijo 2;catupiry
3710;390;bebida;suco de laranja
3711;390;borda;borda tradicional
3712;390;ingrediente 1;cogumelos
3713;390;ingrediente 2;azeite de oliva
3714;390;ingrediente 3;abobrinha
3715;390;ingrediente 4;cebola
3716;390;ingrediente 5;palmito
3717;390;massa;massa integral
3718;390;queijo 1;mussarela
3719;390;queijo 2;provolone
3720;391;bebida;limonada
3721;391;borda;cheddar
3722;391;ingrediente 1;frango
3723;391;ingrediente 2;orégano
3724;391;ingrediente 3;queijo cheddar
3725;391;ingrediente 4;bacon
3726;391;massa;massa fina
